METER NUMBER,BLOCK/LIMITS,STREET,SIDE,DISTRICT,MANUFACTURER,MODEL,RATE,FROM DAY,TO DAY,FROM TIME,TO TIME,LIMIT HR,LIMIT MIN,TIMER,STATUS,INSTALLED,MAINTENANCE ROUTE
CAL01,LOT,CALLOWHILL,N,80,METRIC,P&D,$8.00 ,SUN,SAT,0600A,1159P,24,,24HR,"I		",12/17/14,1-NEQ
2307378,5700,WAYNE AVE,W,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"R		",1/1/66,5-GTN
2307379,5700,WAYNE AVE,W,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307380,5700,WAYNE AVE,W,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307381,5700,WAYNE AVE,W,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307382,5700,WAYNE AVE,W,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307383,5700,WAYNE AVE,W,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"R		",1/1/66,5-GTN
2307394,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307395,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307397,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307398,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307399,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307400,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307401,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307402,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307403,201,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307404,301,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307405,301,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307406,301,W CHELTEN AVE,N,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2307412,301,W CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308001,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308001N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308002,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308002N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308003,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308003N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308004,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308004N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308005,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308005N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308006,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308006N,1,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308007,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308007N,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308008,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308008N,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308009,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308009N,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308010,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308010N,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308011,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308011N,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308011NR,100,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308012,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308013,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308014,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308015,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308016,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308017,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308018,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308019,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308020,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308021,6301,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308022,6201,GERMANTOWN AVE,E,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308022R,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308023,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308024,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308025,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308026,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308026R,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308027,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308028,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308029,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308030,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308031,6201,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",12/20/88,5-GTN
2308032,6101,GERMANTOWN AVE,E,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"R		",1/1/63,5-GTN
2308033,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308034,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308035,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308036,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308037,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308038,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308039,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308040,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308041,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308042,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308043,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308044,6101,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308045,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308046,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308047,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308048,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308049,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308050,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308051,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308052,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308053,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308054,6000,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308055,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308056,6001,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308057,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308058,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308059,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308060,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308061,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308062,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308063,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308064,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308065,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308066,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308067,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308068,5901,GERMANTOWN AVE,E,23,D-E-HP,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308069,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308070,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308071,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308072,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308073,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308074,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308075,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308076,1,E HAINES,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308077,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308078,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308079,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308080,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308081,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308082,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308083,5901,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308084,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308085,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308086,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308087,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308088,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308089,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308090,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308095,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308096,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308097,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308098,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308099,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308100,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308101,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308102,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308103,5801,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308106,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308107,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308108,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308109,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308110,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308111,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308112,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308113,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308113N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308114,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308114N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308115,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308115N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308115R,5701,GERMANTOWN AVE,E,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/63,5-GTN
2308115X,5701,GERMANTOWN AVE,E,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"R		",1/1/63,5-GTN
2308116,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308116N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308117,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308117N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308118,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308118N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308118R,101,E CHELTEN AVE,N,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,4,,2HR-MC,"R		",1/1/66,5-GTN
2308119,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308119N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308120,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308120N,2,E CHELTEN AVE,S,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308120R,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308121,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308121N,2,E CHELTEN AVE,S,23,D-E,80,$0.50 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308122,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308122N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308123,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308123N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308124,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308124N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308125,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308125N,2,E CHELTEN AVE,S,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,2,,2HR-MC,"I		",1/1/66,5-GTN
2308126,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308127,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308128,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308129,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308130,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308131,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308132,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308133,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,3,,2HR-MC,"I		",1/1/66,5-GTN
2308134,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308135,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308136,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
2308137,101,E CHELTEN AVE,N,23,D-E,80,$1.00 ,MON,SAT,0800A,0600P,4,,2HR-MC,"I		",1/1/66,5-GTN
